Date,DMA,Trials,Time,Sales
2018-05-18,TX_Collin_12_5_3_4,0.030736179900503348,137,8384
2018-05-18,MI_Berrien_4_4_4_1,0.015529236375683287,137,750
2018-05-18,NC_Wake_19_6_1_1,0.048909145248057381,137,3273
2018-05-18,FL_Orange_19_8_2_4,0.15893183445357498,137,29746
2018-05-18,NV_Washoe_8_3_3_1,0.0293767112256402,137,1824
2018-05-18,MI_Ingham_4_4_3_1,0.025107942382351874,137,2076
2018-05-18,CT_NewHaven_11_8_3_1,0.040162339006915973,137,4849
2018-05-18,OR_Jackson_4_3_1_1,0.018946662443877264,137,2034
2018-05-18,CA_SanBernardino_25_11_2_4,0.025376310919185689,137,8227
2018-05-18,TX_Denton_13_4_3_2,0.12637987169360587,137,6560
2018-05-18,IL_DeKalb_4_2_1_1,0.034712383111362995,137,735
2018-05-18,TX_Jones_3_1_1_3,0.06460734676289992,137,2399
2018-05-18,FL_St.Johns_4_3_2_1,0.086860122742913909,137,4897
2018-05-18,GA_Cobb_10_3_3_1,0.043356392058215794,137,4826
2018-05-18,TX_Bexar_23_7_3_1,0.025324607512096635,137,2910
2018-05-18,OH_Summit_11_6_6_1,0.019765911017331241,137,1096
2018-05-18,KY_Boyd_3_1_1_3,0.025084678222753537,137,1259
2018-05-18,TX_Guadalupe_6_3_1_3,0.052106443032534581,137,4486
2018-05-18,CO_Boulder_4_4_2_1,0.029081614198386768,137,2412
2018-05-18,SD_Codington_1_1_1_1,0.040962474935548554,137,1144
2018-05-18,AZ_Navajo_5_5_1_1,0.03231739358906989,137,738
2018-05-18,SC_Charleston_5_3_3_1,0.059582560966802284,137,2475
2018-05-18,MN_Olmsted_4_2_1_1,0.029195223627499468,137,2066
2018-05-18,MI_Allegan_4_3_1_2,0.020858895705521473,137,1241
2018-05-18,KS_Ellis_1_1_1_1,0.00630747017250551,137,166
2018-05-18,OK_Tulsa_11_3_1_1,0.0415573053368329,137,3990
2018-05-18,FL_Miami-Dade_26_7_1_6,0.086771396254869931,137,17261
2018-05-18,MN_St.Louis_8_5_1_4,0.053146943245506666,137,3300
2018-05-18,NY_NewYork_27_9_8_1,0.19270061401651492,137,7281
2018-05-18,GA_DeKalb_9_4_2_1,0.037479505689465314,137,7658
2018-05-18,IL_Will_6_6_3_1,0.047394788608195973,137,4891
2018-05-18,CA_Alameda_23_5_5_1,0.043782059415272516,137,4831
2018-05-18,MI_Saginaw_4_2_2_1,0.064294631710362052,137,1957
2018-05-18,TX_Hudspeth_1_1_1_1,0.039647463234343906,137,3068
2018-05-18,OH_Butler_4_2_2_2,0.048340340408218621,137,5703
2018-05-18,TX_FortBend_9_3_2_5,0.050735279642498569,137,12886
2018-05-18,MI_Berrien_4_4_2_1,0.013617763466827665,137,203
2018-05-18,TN_Sullivan_4_3_2_2,0.023440905042542304,137,1237
2018-05-18,IA_Dickinson_3_1_1_3,0.022820123730594142,137,391
2018-05-18,CA_SantaBarbara_13_4_2_3,0.020594301920845687,137,3195
2018-05-18,CT_NewHaven_11_8_2_1,0.032537384006146933,137,1101
2018-05-18,SC_Horry_4_3_1_2,0.042274486454301874,137,6532
2018-05-18,MI_Washtenaw_5_2_2_1,0.0384452296819788,137,1360
2018-05-18,IL_Kane_6_4_1_3,0.037845439382542437,137,5786
2018-05-18,KY_Mason_1_1_1_1,0.021800947867298578,137,391
2018-05-18,NH_Rockingham_5_3_3_1,0.01684940538692584,137,2070
2018-05-18,VA_Chesapeake_4_3_3_1,0.036909130153248433,137,1368
2018-05-18,CA_LosAngeles_110_26_8_3,0.042643539791828763,137,11619
2018-05-18,NY_Suffolk_23_17_10_2,0.020275944811037793,137,1014
2018-05-18,TX_Midland_4_2_2_1,0.17214043035107587,137,2888
2018-05-18,CA_Mendocino_5_5_5_1,6.8066825775656321,137,2852
2018-05-18,GA_Towns_1_1_1_1,0.015551980387650349,137,203
2018-05-18,MN_Dakota_7_4_1_4,0.036065463738771494,137,6448
2018-05-18,FL_Okaloosa_5_3_3_1,0.047326314331232251,137,2733
2018-05-19,TX_Montgomery_7_3_3_1,0.0320290253748987,138,4308
2018-05-19,CO_Adams_4_4_1_1,0.015786811093917393,138,1061
2018-05-19,TX_Harris_42_15_11_3,0.040875472834371533,138,6516
2018-05-19,VA_Chesapeake_4_3_3_1,0.033644506799050289,138,1247
2018-05-19,OR_Benton_5_2_2_2,0.028544961745634197,138,832
2018-05-19,GA_Dawson_1_1_1_1,0.023033594850130758,138,687
2018-05-19,SC_Lancaster_2_1_1_2,0.016046897856380814,138,1459
2018-05-19,KY_Mason_1_1_1_1,0.023362141064956789,138,419
2018-05-19,TX_Harris_42_15_10_4,0.021167293325795717,138,5579
2018-05-19,TX_Brazoria_4_3_1_2,0.022888251131690285,138,3868
2018-05-19,IL_Will_6_6_3_1,0.031202457435778173,138,3220
2018-05-19,CO_Denver_13_2_1_1,0.0242307010808576,138,1641
2018-05-19,CA_SanBernardino_25_11_2_4,0.014799506477483034,138,4798
2018-05-19,CA_ContraCosta_15_6_2_2,0.017534904179812866,138,3229
2018-05-19,IL_DeKalb_4_2_1_1,0.019930102956456031,138,422
2018-05-19,GA_Cobb_10_3_3_1,0.037921121193064414,138,4221
2018-05-19,LA_Cameron_1_1_1_1,0.1210832794158425,138,3930
2018-05-19,TX_Midland_4_2_2_1,0.16290159146450497,138,2733
2018-05-19,CO_RioBlanco_1_1_1_1,0.022253268136912484,138,446
2018-05-19,MO_St.Charles_7_3_2_1,0.043335688533797129,138,2392
2018-05-19,NV_Washoe_8_3_3_1,0.026058946690288291,138,1618
2018-05-19,TX_Guadalupe_6_3_2_2,0.04847007247025141,138,4334
2018-05-19,IN_Porter_3_1_1_3,0.0267690532311923,138,4361
2018-05-19,KS_Ellis_1_1_1_1,0.0076753552701573071,138,202
2018-05-19,CA_SantaBarbara_13_4_2_3,0.031017145803790124,138,4812
2018-05-19,MO_St.Charles_7_3_3_4,0.032904575045817917,138,5853
2018-05-19,TX_Chambers_1_1_1_1,0.058211642328465693,138,2328
2018-05-19,KY_Boyd_3_1_1_3,0.026041044032675834,138,1307
2018-05-19,MI_Saginaw_4_2_2_1,0.046389381693935215,138,1412
2018-05-19,TX_Coryell_2_1_1_2,0.020973947084233262,138,1243
2018-05-19,WI_Waukesha_5_3_3_1,0.02520952507649328,138,1516
2018-05-19,FL_Okaloosa_5_3_3_1,0.038719955669460411,138,2236
2018-05-19,MI_Berrien_4_4_4_1,0.016771575285737951,138,810
2018-05-19,TX_Collin_12_5_5_1,0.054425020486205955,138,3188
2018-05-19,IN_Hendricks_4_3_2_2,0.040952066115702478,138,3097
2018-05-19,CA_Mendocino_5_5_5_1,6.4892601431980905,138,2719
2018-05-19,CA_Sacramento_15_4_2_2,0.040225787284610813,138,4062
2018-05-19,CA_SanJoaquin_6_4_3_1,0.032031989450287672,138,3012
2018-05-19,CA_Alameda_23_5_5_1,0.037012198437584964,138,4084
2018-05-19,WA_Snohomish_8_5_3_4,0.011921981347223824,138,2687
2018-05-19,TX_Hudspeth_1_1_1_1,0.025471039776692253,138,1971
2018-05-19,FL_Monroe_5_4_3_1,0.045941442513687217,138,386
2018-05-19,MN_Hennepin_19_6_1_1,0.021398658952821281,138,1768
2018-05-19,VA_Lynchburg_1_1_1_1,0.042869465786675762,138,2137
2018-05-19,CT_NewHaven_11_8_2_1,0.0517761096991548,138,1752
2018-05-19,NH_Merrimack_5_3_2_2,0.090832038423506151,138,1286
2018-05-19,MN_Ramsey_6_4_4_1,0.029726321306320323,138,1815
2018-05-19,MI_Allegan_4_3_3_1,0.020309755708127094,138,636
2018-05-19,TX_Guadalupe_6_3_1_3,0.037459491480143568,138,3225
2018-05-19,NY_Suffolk_23_17_10_2,0.015336932613477305,138,767
2018-05-19,IL_Kane_6_4_2_1,0.019645835377219662,138,1602
2018-05-19,TX_Tarrant_29_9_8_1,0.019569575974746182,138,1835
2018-05-19,IL_Lake_10_7_3_1,0.031300630838705226,138,908
2018-05-19,ID_Madison_3_1_1_3,0.023334222718121619,138,962
2018-05-19,TX_FortBend_9_3_2_5,0.036758076264346316,138,9336
2018-05-19,TN_Sullivan_4_3_2_2,0.044702582858009134,138,2359
2018-05-19,SC_Horry_4_3_1_2,0.037905950269878461,138,5857
2018-05-19,TN_Anderson_2_1_1_2,0.034483672252765447,138,2603
2018-05-19,SC_Charleston_5_3_3_1,0.067839861335130841,138,2818
2018-05-19,CO_Broomfield_1_1_1_1,0.058944319161028914,138,3215
2018-05-19,MA_Barnstable_10_8_3_1,0.06561962134251291,138,305
2018-05-19,TX_Harris_42_15_4_7,0.034656424664494721,138,6957
2018-05-19,MA_Plymouth_8_7_5_1,0.042044896957801767,138,1371
2018-05-19,PA_Butler_4_3_1_1,0.020056280378613456,138,392
2018-05-19,GA_Towns_1_1_1_1,0.0083505707500191526,138,109
2018-05-19,OH_Butler_4_2_2_2,0.035956465721841732,138,4242
2018-05-19,NY_Ulster_5_5_5_1,0.021351332736414354,138,930
2018-05-19,CA_LosAngeles_110_26_17_1,0.013722994298069714,138,1574
2018-05-19,WA_Benton_4_3_2_1,0.017098249395589991,138,587
2018-05-19,CA_Riverside_32_11_10_4,0.034533701346900827,138,9584
2018-05-19,IL_Lake_10_7_4_1,0.023972558577378879,138,1859
2018-05-19,TN_Knox_9_2_2_5,0.039317335800963214,138,7478
2018-05-19,OK_Tulsa_11_3_1_1,0.032464691913510813,138,3117
2018-05-19,MA_Plymouth_8_7_7_1,0.034858497072137028,138,2780
2018-05-19,CO_Pitkin_3_1_1_3,0.038887112248161174,138,1216
2018-05-19,CA_LosAngeles_110_26_12_2,0.025940974725298729,138,4750
2018-05-19,IL_Lake_10_7_1_3,0.030263132037652053,138,3080
2018-05-19,TX_Hays_5_4_4_1,0.020068142492730874,138,2250
2018-05-19,FL_St.Johns_4_3_2_1,0.072652453084536522,138,4096
2018-05-19,GA_Gilmer_1_1_1_1,0.019523505494136228,138,581
2018-05-19,MI_Allegan_4_3_1_2,0.012622909488192285,138,751
2018-05-19,MN_Polk_4_4_1_1,0.060521504859039739,138,629
2018-05-19,FL_Escambia_4_2_1_1,0.079122257053291539,138,631
2018-05-19,NC_Cabarrus_3_1_1_3,0.020221099841680468,138,4432
2018-05-19,TX_Burnet_1_1_1_1,0.018319462305583189,138,755
2018-05-19,IL_Kane_6_4_1_3,0.016810020603721752,138,2570
2018-05-19,GA_DeKalb_9_4_2_1,0.028097393857824546,138,5741
2018-05-19,FL_Orange_19_8_2_4,0.1323131832316389,138,24764
2018-05-19,CA_SanBernardino_25_11_3_4,0.030412608104063755,138,9857
2018-05-19,MN_Hennepin_19_6_5_1,0.021824415652919264,138,662
2018-05-19,CA_SanLuisObispo_8_5_1_3,0.019470477250935633,138,1259
2018-05-19,MD_AnneArundel_6_4_1_1,0.0292755017065647,138,2496
2018-05-19,TX_Jones_3_1_1_3,0.041877625767532047,138,1555
2018-05-19,FL_Orange_19_8_4_1,0.026488692164050073,138,766
2018-05-19,SC_Beaufort_5_3_3_1,0.020628754103530829,138,1439
2018-05-19,CA_LosAngeles_110_26_18_3,0.017269927810591144,138,3421
2018-05-19,OR_Jackson_4_3_1_1,0.015062317193583844,138,1617
2018-05-19,AZ_Navajo_5_5_1_1,0.023077596777018743,138,527
2018-05-19,VA_Hampton_4_1_1_4,0.026003612636856268,138,3527
2018-05-19,MA_Bristol_7_6_2_1,0.025806216786780228,138,709
2018-05-19,CO_Douglas_4_4_3_1,0.03832678270634475,138,3413
2018-05-19,GA_Clarke_4_1_1_4,0.026030277189101562,138,3083
2018-05-19,MA_Middlesex_22_9_1_1,0.019005215988011873,138,1319
2018-05-19,NC_Wake_19_6_1_1,0.030693365212193666,138,2054
2018-05-19,IA_Dickinson_3_1_1_3,0.027022294852340374,138,463
2018-05-19,TX_Denton_13_4_4_1,0.035460650272960047,138,2202
2018-05-19,MS_Madison_2_1_1_2,0.047724067430832282,138,5042
2018-05-19,CA_Monterey_7_4_1_3,0.031956758081063283,138,2087
2018-05-19,VA_Spotsylvania_3_1_1_3,0.033297603028713478,138,4380
2018-05-19,PA_Allegheny_24_5_5_1,0.019928897917724734,138,981
2018-05-19,CA_Riverside_32_11_9_2,0.020434992953450706,138,3886
2018-05-19,TX_Rockwall_1_1_1_1,0.033211076471666975,138,3622
2018-05-19,MN_Olmsted_4_2_1_1,0.017706493322970394,138,1253
2018-05-19,TX_Bexar_23_7_5_1,0.041293382097999085,138,7384
2018-05-19,FL_Miami-Dade_26_7_1_6,0.06023878346110343,138,11983
2018-05-19,TX_Tarrant_29_9_3_3,0.0231123022129979,138,4588
2018-05-19,CO_Jefferson_7_4_3_1,0.025736744238462839,138,1827
2018-05-19,CT_Hartford_13_7_3_1,0.026529309873279242,138,1164
2018-05-19,TX_Bexar_23_7_3_1,0.028936192432206635,138,3325
2018-05-19,MI_Washtenaw_5_2_2_1,0.02945583038869258,138,1042
2018-05-19,TX_Williamson_8_3_1_3,0.034069547504728646,138,5854
2018-05-19,CT_NewHaven_11_8_3_1,0.022396156872489335,138,2704
2018-05-19,CO_Boulder_4_4_2_1,0.023318342396218907,138,1934
2018-05-19,MN_St.Louis_8_5_1_4,0.017280809121948078,138,1073
2018-05-19,SC_Richland_8_2_2_1,0.04414931801866475,138,4059
2018-05-19,CA_SanJoaquin_6_4_1_1,0.022143756118025451,138,3167
2018-05-19,MD_PrinceGeorge's_11_6_1_1,0.034145133327829605,138,2068
2018-05-19,MI_Ingham_4_4_3_1,0.017403819406649493,138,1439
2018-05-19,NC_Pasquotank_1_1_1_1,0.027160928501370619,138,1080
2018-05-19,IL_Will_6_6_5_1,0.016667573498739503,138,1838
2018-05-19,VA_Winchester_1_1_1_1,0.028619023821422621,138,859
2018-05-19,NY_NewYork_27_9_8_1,0.1277789540546263,138,4828
2018-05-19,CA_LosAngeles_110_26_8_3,0.022956824287622767,138,6255
2018-05-19,SD_Codington_1_1_1_1,0.022629619020338013,138,632
2018-05-19,WA_King_37_10_8_2,0.014594760998544723,138,2086
2018-05-19,VA_Bristol_1_1_1_1,0.031776066814563485,138,487
2018-05-19,NH_Rockingham_5_3_3_1,0.012738801657265188,138,1565
2018-05-19,NY_Ontario_4_3_2_1,0.056901540170090893,138,1947
2018-05-19,TX_Denton_13_4_3_2,0.085922900572177163,138,4460
2018-05-19,MN_Dakota_7_4_1_4,0.021629210340854431,138,3867
2018-05-19,TX_Harris_42_15_1_3,0.018513059371499323,138,4396
2018-05-19,NY_NewYork_27_9_1_3,0.031091074263688307,138,3662
2018-05-19,NJ_Mercer_6_3_2_1,0.013164732374848432,138,608
2018-05-19,TX_Collin_12_5_3_4,0.015177455246670309,138,4140
2018-05-19,IL_Cook_53_8_7_1,0.040949432404540763,138,992
2018-05-19,CA_Solano_4_3_2_1,0.018992885679492384,138,1778
2018-05-19,MA_Middlesex_22_9_6_1,0.029905599192909131,138,1245
2018-05-19,MI_Berrien_4_4_2_1,0.022338498691889717,138,333
2018-05-19,NJ_Somerset_7_4_3_2,0.075949704299643025,138,2851
2018-05-19,OH_Summit_11_6_6_1,0.036538080037511945,138,2026
2018-05-19,MA_Worcester_12_9_1_1,0.022737867094836071,138,439
2018-05-19,CA_Riverside_32_11_8_1,0.022777405758852957,138,2313
2018-05-19,GA_Greene_1_1_1_1,0.026098745904417579,138,462
2018-05-19,FL_Polk_7_4_3_1,0.019153772634515537,138,1483
2018-05-19,MA_Plymouth_8_7_2_2,0.032631578947368421,138,1116
2018-05-19,GA_Fulton_15_4_4_1,0.028579478420116572,138,1623
2018-05-20,TX_Harris_42_15_11_3,0.023561736643017108,139,3756
2018-05-20,NJ_Somerset_7_4_3_2,0.047605093505248018,139,1787
2018-05-20,IL_Lake_10_7_1_3,0.028484681745828994,139,2899
2018-05-20,CA_SanJoaquin_6_4_3_1,0.029469004902638492,139,2771
2018-05-20,CA_SanLuisObispo_8_5_1_3,0.020351984163805636,139,1316
2018-05-20,FL_Miami-Dade_26_7_1_6,0.081201457835867782,139,16153
2018-05-20,MI_Washtenaw_5_2_2_1,0.048254416961130739,139,1707
2018-05-20,CA_LosAngeles_110_26_18_3,0.015523247008935332,139,3075
2018-05-20,MI_Berrien_4_4_4_1,0.022631273811495777,139,1093
2018-05-20,CO_Adams_4_4_1_1,0.016456374241161767,139,1106
2018-05-20,CA_Monterey_7_4_1_3,0.024897790435941015,139,1626
2018-05-20,WA_King_37_10_8_2,0.015791167580879884,139,2257
2018-05-20,MO_St.Charles_7_3_3_4,0.02533759093311146,139,4507
2018-05-20,NY_Ontario_4_3_2_1,0.029459040827658767,139,1008
2018-05-20,AZ_Navajo_5_5_1_1,0.010290768961289193,139,235
2018-05-20,MA_Plymouth_8_7_5_1,0.037935475956820411,139,1237
2018-05-20,SC_Lancaster_2_1_1_2,0.024009854709033118,139,2183
2018-05-20,SC_Charleston_5_3_3_1,0.033245865331375336,139,1381
2018-05-20,CT_Hartford_13_7_3_1,0.023862703983954781,139,1047
2018-05-20,CA_ContraCosta_15_6_2_2,0.017317686413571766,139,3189
2018-05-20,TX_Midland_4_2_2_1,0.17231924658759015,139,2891
2018-05-20,IL_Lake_10_7_4_1,0.029117825318838896,139,2258
2018-05-20,GA_Greene_1_1_1_1,0.020449666704327196,139,362
2018-05-20,TX_Brazoria_4_3_1_2,0.022858664457528328,139,3863
2018-05-20,FL_Orange_19_8_4_1,0.03212531986997718,139,929
2018-05-20,CA_Riverside_32_11_10_4,0.030638570800573639,139,8503
2018-05-20,GA_DeKalb_9_4_2_1,0.0368677352257433,139,7533
2018-05-20,PA_Allegheny_24_5_5_1,0.013712544438801422,139,675
2018-05-20,TX_Harris_42_15_10_4,0.022832903967492137,139,6018
2018-05-20,CA_SanBernardino_25_11_3_4,0.030514425702464293,139,9890
2018-05-20,TX_FortBend_9_3_2_5,0.0323838021930429,139,8225
2018-05-20,TX_Bexar_23_7_5_1,0.027692961558679775,139,4952
2018-05-20,CO_Denver_13_2_1_1,0.028306065796468018,139,1917
2018-05-20,IA_Dickinson_3_1_1_3,0.031457919925294738,139,539
2018-05-20,IL_Will_6_6_3_1,0.031018343556498736,139,3201
2018-05-20,MO_St.Charles_7_3_2_1,0.04882511730710002,139,2695
2018-05-20,IL_Lake_10_7_3_1,0.036092247233617154,139,1047
2018-05-20,CO_Pitkin_3_1_1_3,0.015574032619123761,139,487
2018-05-20,CO_Douglas_4_4_3_1,0.034789444132509825,139,3098
2018-05-20,CA_SantaBarbara_13_4_2_3,0.021438700528554854,139,3326
2018-05-20,CO_Broomfield_1_1_1_1,0.082027024549438055,139,4474
2018-05-20,TX_Montgomery_7_3_3_1,0.026876723939242991,139,3615
2018-05-20,NH_Merrimack_5_3_2_2,0.053821161180957762,139,762
2018-05-20,NC_Cabarrus_3_1_1_3,0.021197479662555835,139,4646
2018-05-20,OH_Summit_11_6_6_1,0.033219715414164366,139,1842
2018-05-20,OH_Butler_4_2_2_2,0.031862412694107278,139,3759
2018-05-20,IL_Kane_6_4_2_1,0.017377121554007651,139,1417
2018-05-20,TX_Tarrant_29_9_8_1,0.026074993601228565,139,2445
2018-05-20,NY_Suffolk_23_17_10_2,0.0087782443511297738,139,439
2018-05-20,MA_Plymouth_8_7_2_2,0.0092982456140350885,139,318
2018-05-20,CO_Jefferson_7_4_3_1,0.012495069589226348,139,887
2018-05-20,TX_Hays_5_4_4_1,0.014636365258031716,139,1641
2018-05-20,SD_Codington_1_1_1_1,0.020588656545402463,139,575
2018-05-20,MA_Middlesex_22_9_6_1,0.032283634791381424,139,1344
2018-05-20,CO_Boulder_4_4_2_1,0.026561689916685758,139,2203
2018-05-20,GA_Gilmer_1_1_1_1,0.016902449679088678,139,503
2018-05-20,PA_Butler_4_3_1_1,0.00864671271424917,139,169
2018-05-20,NJ_Mercer_6_3_2_1,0.010782955135977828,139,498
2018-05-20,TX_Burnet_1_1_1_1,0.018295198117098975,139,754
2018-05-20,TX_Jones_3_1_1_3,0.022891306689647742,139,850
2018-05-20,VA_Lynchburg_1_1_1_1,0.036690806234829183,139,1829
2018-05-20,CA_LosAngeles_110_26_8_3,0.01791036011568331,139,4880
2018-05-20,GA_Towns_1_1_1_1,0.020608289282157358,139,269
2018-05-20,SC_Beaufort_5_3_3_1,0.031050647246871281,139,2166
2018-05-20,VA_Bristol_1_1_1_1,0.01846535299491061,139,283
2018-05-20,TX_Coryell_2_1_1_2,0.015793736501079913,139,936
2018-05-20,MA_Bristol_7_6_2_1,0.024859867511101405,139,683
2018-05-20,TX_Collin_12_5_3_4,0.01342508239451852,139,3662
2018-05-20,VA_Spotsylvania_3_1_1_3,0.033023924099710354,139,4344
2018-05-20,MA_Barnstable_10_8_3_1,0.033347676419965576,139,155
2018-05-20,TX_Hudspeth_1_1_1_1,0.017277919929699414,139,1337
2018-05-20,CA_LosAngeles_110_26_17_1,0.015013339378193168,139,1722
2018-05-20,MI_Allegan_4_3_1_2,0.014286914866795529,139,850
2018-05-20,NY_Ulster_5_5_5_1,0.021190623780333817,139,923
2018-05-20,TX_Chambers_1_1_1_1,0.048609721944388881,139,1944
2018-05-20,LA_Cameron_1_1_1_1,0.068521428351357175,139,2224
2018-05-20,TX_Denton_13_4_4_1,0.042981142406235406,139,2669
2018-05-20,TN_Sullivan_4_3_2_2,0.026434973754524266,139,1395
2018-05-20,FL_St.Johns_4_3_2_1,0.074993791904643656,139,4228
2018-05-20,CA_SanJoaquin_6_4_1_1,0.018794574185428611,139,2688
2018-05-20,CA_LosAngeles_110_26_12_2,0.027524739498001178,139,5040
2018-05-20,CO_RioBlanco_1_1_1_1,0.03118451252370023,139,625
2018-05-20,TX_Williamson_8_3_1_3,0.020747853921140695,139,3565
2018-05-20,WA_Snohomish_8_5_3_4,0.012578644257305375,139,2835
2018-05-20,NY_NewYork_27_9_1_3,0.055856957285856192,139,6579
2018-05-20,TX_Harris_42_15_4_7,0.023756862041824828,139,4769
2018-05-20,MS_Madison_2_1_1_2,0.043852757716589842,139,4633
2018-05-20,TX_Rockwall_1_1_1_1,0.029772602237300567,139,3247
2018-05-20,NC_Pasquotank_1_1_1_1,0.02620526620224832,139,1042
2018-05-20,FL_Polk_7_4_3_1,0.021336501950249269,139,1652
2018-05-20,GA_Dawson_1_1_1_1,0.015489841078253873,139,462
2018-05-20,MN_Olmsted_4_2_1_1,0.015911820815374834,139,1126
2018-05-20,TN_Knox_9_2_2_5,0.030394960987612778,139,5781
2018-05-20,IL_DeKalb_4_2_1_1,0.021441390384433739,139,454
2018-05-20,IL_Cook_53_8_7_1,0.02282765737874097,139,553
2018-05-20,TX_Harris_42_15_1_3,0.016432656430298079,139,3902
2018-05-20,NC_Wake_19_6_1_1,0.029886431560071727,139,2000
2018-05-20,MN_Hennepin_19_6_5_1,0.023967296343915867,139,727
2018-05-20,NY_NewYork_27_9_8_1,0.17607982214694051,139,6653
2018-05-20,NV_Washoe_8_3_3_1,0.020599130294733453,139,1279
2018-05-20,OR_Benton_5_2_2_2,0.035303804851271145,139,1029
2018-05-20,FL_Escambia_4_2_1_1,0.10420062695924764,139,831
2018-05-20,KY_Boyd_3_1_1_3,0.017393903167961744,139,873
2018-05-20,MN_St.Louis_8_5_1_4,0.019149004702699219,139,1189
2018-05-20,CA_Mendocino_5_5_5_1,6.2052505966587113,139,2600
2018-05-20,NH_Rockingham_5_3_3_1,0.0090514680146190976,139,1112
2018-05-20,TN_Anderson_2_1_1_2,0.019646287341855997,139,1483
2018-05-20,SC_Richland_8_2_2_1,0.0349474645957058,139,3213
2018-05-20,CT_NewHaven_11_8_2_1,0.029729889473373131,139,1006
2018-05-20,TX_Denton_13_4_3_2,0.087290731500568319,139,4531
2018-05-20,CA_Riverside_32_11_8_1,0.013983534880056723,139,1420
2018-05-20,FL_Okaloosa_5_3_3_1,0.042443028329985456,139,2451
2018-05-20,VA_Winchester_1_1_1_1,0.024887556221889054,139,747
2018-05-20,IN_Hendricks_4_3_2_2,0.028469421487603307,139,2153
2018-05-20,CA_Alameda_23_5_5_1,0.035707164996103026,139,3940
2018-05-20,TX_Guadalupe_6_3_1_3,0.046507846166354991,139,4004
2018-05-20,GA_Fulton_15_4_4_1,0.028773177904171582,139,1634
2018-05-20,GA_Cobb_10_3_3_1,0.029386398346958942,139,3271
2018-05-20,MD_AnneArundel_6_4_1_1,0.026155596476618304,139,2230
2018-05-20,MN_Hennepin_19_6_1_1,0.024763380213502457,139,2046
2018-05-20,CA_Riverside_32_11_9_2,0.01748490776382491,139,3325
2018-05-20,WA_Benton_4_3_2_1,0.022428708747196411,139,770
2018-05-20,MD_PrinceGeorge's_11_6_1_1,0.025773961859159582,139,1561
2018-05-20,MI_Ingham_4_4_3_1,0.022289950775854772,139,1843
2018-05-20,MA_Middlesex_22_9_1_1,0.014192674562692718,139,985
2018-05-20,MN_Polk_4_4_1_1,0.058885788511498123,139,612
2018-05-20,IL_Will_6_6_5_1,0.025309683152873751,139,2791
2018-05-20,OK_Tulsa_11_3_1_1,0.01635212265133525,139,1570
2018-05-20,TX_Guadalupe_6_3_2_2,0.038885658047776682,139,3477
2018-05-20,MI_Berrien_4_4_2_1,0.023478902529013215,139,350
2018-05-20,MN_Ramsey_6_4_4_1,0.022257890168203481,139,1359
2018-05-20,VA_Chesapeake_4_3_3_1,0.027708827973235484,139,1027
2018-05-20,OR_Jackson_4_3_1_1,0.017195446839428433,139,1846
2018-05-20,ID_Madison_3_1_1_3,0.027118150726465666,139,1118
2018-05-20,SC_Horry_4_3_1_2,0.036999883505701749,139,5717
2018-05-20,MI_Allegan_4_3_3_1,0.028676353185374422,139,898
2018-05-20,FL_Orange_19_8_2_4,0.11158247934944059,139,20884
2018-05-20,MA_Plymouth_8_7_7_1,0.028827224736993895,139,2299
2018-05-20,VA_Hampton_4_1_1_4,0.021167102886423123,139,2871
2018-05-20,MA_Worcester_12_9_1_1,0.026311700419536954,139,508
2018-05-20,KS_Ellis_1_1_1_1,0.0044076297591002355,139,116
2018-05-20,MI_Saginaw_4_2_2_1,0.048163479860700444,139,1466
2018-05-20,MN_Dakota_7_4_1_4,0.022910071258375936,139,4096
2018-05-20,TX_Tarrant_29_9_3_3,0.020175407664136134,139,4005
2018-05-20,CA_SanBernardino_25_11_2_4,0.016027143738433065,139,5196
2018-05-20,TX_Bexar_23_7_3_1,0.018458244856754968,139,2121
2018-05-20,WI_Waukesha_5_3_3_1,0.04965411733404284,139,2986
2018-05-20,TX_Collin_12_5_5_1,0.037711690794864791,139,2209
2018-05-20,CA_Sacramento_15_4_2_2,0.033244206773618536,139,3357
2018-05-20,CA_Solano_4_3_2_1,0.0198260943875916,139,1856
2018-05-20,IN_Porter_3_1_1_3,0.019789825181693185,139,3224
2018-05-20,CT_NewHaven_11_8_3_1,0.018246573073259619,139,2203
2018-05-20,KY_Mason_1_1_1_1,0.021354892667967661,139,383
2018-05-20,GA_Clarke_4_1_1_4,0.026705730375974131,139,3163
2018-05-20,IL_Kane_6_4_1_3,0.012257579226215783,139,1874
2018-05-20,FL_Monroe_5_4_3_1,0.045584384670316593,139,383
2018-05-21,VA_Lynchburg_1_1_1_1,0.08196754197676985,140,4086
2018-05-21,CA_LosAngeles_110_26_17_1,0.030462606148319936,140,3494
2018-05-21,CA_SanJoaquin_6_4_1_1,0.038197454901412388,140,5463
2018-05-21,CA_Solano_4_3_2_1,0.030988954643536223,140,2901
2018-05-21,NY_NewYork_27_9_8_1,0.3045204319288588,140,11506
2018-05-21,CT_NewHaven_11_8_3_1,0.031738932372551452,140,3832
2018-05-21,SC_Beaufort_5_3_3_1,0.038462089826110643,140,2683
2018-05-21,TX_Williamson_8_3_1_3,0.036572093699985452,140,6284
2018-05-21,NC_Wake_19_6_1_1,0.061013150029886429,140,4083
2018-05-21,TX_Harris_42_15_4_7,0.045785137141206127,140,9191
